"nr_glosowania" "za" "przeciw" "wstrzymal" "nieobecny" "obecny" "tendencja" "proc_zgodnosci"
"554" 554 0 233 0 1 233 "Przeciw" 1
"555" 555 0 233 0 1 233 "Przeciw" 1
"556" 556 1 227 0 6 228 "Przeciw" 1
"557" 557 0 231 0 3 231 "Przeciw" 1
"558" 558 2 231 0 1 233 "Przeciw" 0.99
"559" 559 0 210 23 1 233 "Przeciw" 0.9
"560" 560 2 230 0 2 232 "Przeciw" 0.99
"561" 561 3 229 0 2 232 "Przeciw" 0.99
"562" 562 232 0 0 2 232 "Za" 1
"563" 563 0 229 0 5 229 "Przeciw" 1
"564" 564 1 227 0 6 228 "Przeciw" 1
"565" 565 2 225 0 7 227 "Przeciw" 0.99
"566" 566 1 228 0 5 229 "Przeciw" 1
"567" 567 0 228 0 6 228 "Przeciw" 1
"568" 568 0 227 0 7 227 "Przeciw" 1
"569" 569 0 219 0 15 219 "Przeciw" 1
"570" 570 0 225 0 9 225 "Przeciw" 1
"571" 571 0 231 0 3 231 "Przeciw" 1
"572" 572 0 231 0 3 231 "Przeciw" 1
"573" 573 0 229 0 5 229 "Przeciw" 1
"574" 574 0 226 1 7 227 "Przeciw" 1
"575" 575 0 226 0 8 226 "Przeciw" 1
"576" 576 0 231 0 3 231 "Przeciw" 1
"577" 577 0 231 0 3 231 "Przeciw" 1
"578" 578 0 229 0 5 229 "Przeciw" 1
"579" 579 0 222 0 12 222 "Przeciw" 1
"580" 580 0 227 0 7 227 "Przeciw" 1
"581" 581 0 229 0 5 229 "Przeciw" 1
"582" 582 0 228 0 6 228 "Przeciw" 1
"583" 583 0 230 0 4 230 "Przeciw" 1
"584" 584 0 230 0 4 230 "Przeciw" 1
"585" 585 0 229 0 5 229 "Przeciw" 1
"586" 586 1 224 0 9 225 "Przeciw" 1
"587" 587 0 224 0 10 224 "Przeciw" 1
"588" 588 0 230 0 4 230 "Przeciw" 1
"589" 589 0 228 0 6 228 "Przeciw" 1
"590" 590 0 232 0 2 232 "Przeciw" 1
"591" 591 0 232 0 2 232 "Przeciw" 1
"592" 592 0 231 0 3 231 "Przeciw" 1
"593" 593 0 230 0 4 230 "Przeciw" 1
"594" 594 0 231 0 3 231 "Przeciw" 1
"595" 595 0 230 0 4 230 "Przeciw" 1
"596" 596 0 227 1 6 228 "Przeciw" 1
"597" 597 0 230 0 4 230 "Przeciw" 1
"598" 598 0 228 0 6 228 "Przeciw" 1
"599" 599 0 223 0 11 223 "Przeciw" 1
"600" 600 0 232 0 2 232 "Przeciw" 1
"601" 601 0 230 0 4 230 "Przeciw" 1
"602" 602 0 228 0 6 228 "Przeciw" 1
"603" 603 0 228 0 6 228 "Przeciw" 1
"604" 604 1 231 0 2 232 "Przeciw" 1
"605" 605 1 230 0 3 231 "Przeciw" 1
"606" 606 0 231 0 3 231 "Przeciw" 1
"607" 607 0 227 0 7 227 "Przeciw" 1
"608" 608 0 230 0 4 230 "Przeciw" 1
"609" 609 0 228 0 6 228 "Przeciw" 1
"610" 610 1 223 0 10 224 "Przeciw" 1
"611" 611 0 229 0 5 229 "Przeciw" 1
"612" 612 0 228 0 6 228 "Przeciw" 1
"613" 613 1 231 0 2 232 "Przeciw" 1
"614" 614 0 231 0 3 231 "Przeciw" 1
"615" 615 0 231 0 3 231 "Przeciw" 1
"616" 616 0 232 0 2 232 "Przeciw" 1
"617" 617 0 232 0 2 232 "Przeciw" 1
"618" 618 0 226 0 8 226 "Przeciw" 1
"619" 619 0 230 0 4 230 "Przeciw" 1
"620" 620 0 231 0 3 231 "Przeciw" 1
"621" 621 0 232 0 2 232 "Przeciw" 1
"622" 622 0 229 1 4 230 "Przeciw" 1
"623" 623 0 230 0 4 230 "Przeciw" 1
"624" 624 0 231 0 3 231 "Przeciw" 1
"625" 625 1 229 0 4 230 "Przeciw" 1
"626" 626 0 232 0 2 232 "Przeciw" 1
"627" 627 0 231 0 3 231 "Przeciw" 1
"628" 628 0 232 0 2 232 "Przeciw" 1
"629" 629 0 233 0 1 233 "Przeciw" 1
"630" 630 1 229 0 4 230 "Przeciw" 1
"631" 631 0 232 0 2 232 "Przeciw" 1
"632" 632 0 232 0 2 232 "Przeciw" 1
"633" 633 0 231 0 3 231 "Przeciw" 1
"634" 634 0 229 1 4 230 "Przeciw" 1
"635" 635 0 230 0 4 230 "Przeciw" 1
"636" 636 0 232 0 2 232 "Przeciw" 1
"637" 637 0 229 0 5 229 "Przeciw" 1
"638" 638 0 231 0 3 231 "Przeciw" 1
"639" 639 0 231 0 3 231 "Przeciw" 1
"640" 640 0 233 0 1 233 "Przeciw" 1
"641" 641 1 232 0 1 233 "Przeciw" 1
"642" 642 0 233 0 1 233 "Przeciw" 1
"643" 643 0 232 0 2 232 "Przeciw" 1
"644" 644 0 229 0 5 229 "Przeciw" 1
"645" 645 1 232 0 1 233 "Przeciw" 1
"646" 646 0 233 0 1 233 "Przeciw" 1
"647" 647 0 231 0 3 231 "Przeciw" 1
"648" 648 0 232 0 2 232 "Przeciw" 1
"649" 649 0 233 0 1 233 "Przeciw" 1
"650" 650 0 232 0 2 232 "Przeciw" 1
"651" 651 0 233 0 1 233 "Przeciw" 1
"652" 652 0 231 0 3 231 "Przeciw" 1
"653" 653 0 233 0 1 233 "Przeciw" 1
"654" 654 0 225 0 9 225 "Przeciw" 1
"655" 655 0 211 0 23 211 "Przeciw" 1
"656" 656 233 0 0 1 233 "Za" 1
"657" 657 232 1 0 1 233 "Za" 1
"658" 658 0 231 0 3 231 "Przeciw" 1
"659" 659 0 232 0 2 232 "Przeciw" 1
"660" 660 0 232 0 2 232 "Przeciw" 1
"661" 661 232 1 0 1 233 "Za" 1
"662" 662 224 7 0 3 231 "Za" 0.97
"663" 663 0 229 0 5 229 "Przeciw" 1
"664" 664 0 232 0 2 232 "Przeciw" 1
"665" 665 0 228 0 6 228 "Przeciw" 1
"666" 666 233 0 0 1 233 "Za" 1
"667" 667 1 230 0 3 231 "Przeciw" 1
"668" 668 0 233 0 1 233 "Przeciw" 1
"669" 669 0 231 0 3 231 "Przeciw" 1
"670" 670 0 230 0 4 230 "Przeciw" 1
"671" 671 0 231 0 3 231 "Przeciw" 1
"672" 672 0 232 0 2 232 "Przeciw" 1
"673" 673 0 232 0 2 232 "Przeciw" 1
"674" 674 0 231 0 3 231 "Przeciw" 1
"675" 675 0 230 1 3 231 "Przeciw" 1
"676" 676 0 232 0 2 232 "Przeciw" 1
"677" 677 0 230 0 4 230 "Przeciw" 1
"678" 678 0 232 0 2 232 "Przeciw" 1
"679" 679 0 231 0 3 231 "Przeciw" 1
"680" 680 0 233 0 1 233 "Przeciw" 1
"681" 681 0 232 0 2 232 "Przeciw" 1
"682" 682 0 231 0 3 231 "Przeciw" 1
"683" 683 0 233 0 1 233 "Przeciw" 1
"684" 684 0 229 0 5 229 "Przeciw" 1
"685" 685 0 232 0 2 232 "Przeciw" 1
"686" 686 0 231 0 3 231 "Przeciw" 1
"687" 687 0 229 0 5 229 "Przeciw" 1
"688" 688 0 232 0 2 232 "Przeciw" 1
"689" 689 0 233 0 1 233 "Przeciw" 1
"690" 690 0 233 0 1 233 "Przeciw" 1
"691" 691 0 233 0 1 233 "Przeciw" 1
"692" 692 0 233 0 1 233 "Przeciw" 1
"693" 693 0 233 0 1 233 "Przeciw" 1
"694" 694 0 227 0 7 227 "Przeciw" 1
"695" 695 0 226 0 8 226 "Przeciw" 1
"696" 696 0 232 0 2 232 "Przeciw" 1
"697" 697 0 231 0 3 231 "Przeciw" 1
"698" 698 0 230 0 4 230 "Przeciw" 1
"699" 699 0 232 0 2 232 "Przeciw" 1
"700" 700 0 233 0 1 233 "Przeciw" 1
"701" 701 0 232 0 2 232 "Przeciw" 1
"702" 702 0 231 0 3 231 "Przeciw" 1
"703" 703 0 227 0 7 227 "Przeciw" 1
"704" 704 0 227 0 7 227 "Przeciw" 1
"705" 705 0 232 0 2 232 "Przeciw" 1
"706" 706 0 230 0 4 230 "Przeciw" 1
"707" 707 0 232 0 2 232 "Przeciw" 1
"708" 708 0 230 0 4 230 "Przeciw" 1
"709" 709 1 232 0 1 233 "Przeciw" 1
"710" 710 0 230 0 4 230 "Przeciw" 1
"711" 711 0 232 0 2 232 "Przeciw" 1
"712" 712 0 232 0 2 232 "Przeciw" 1
"713" 713 0 233 0 1 233 "Przeciw" 1
"714" 714 0 232 0 2 232 "Przeciw" 1
"715" 715 0 232 0 2 232 "Przeciw" 1
"716" 716 212 0 0 22 212 "Za" 1
"717" 717 0 215 0 19 215 "Przeciw" 1
"718" 718 218 0 0 16 218 "Za" 1
"719" 719 215 1 0 18 216 "Za" 1
"720" 720 1 213 1 19 215 "Przeciw" 0.99
"721" 721 2 210 1 21 213 "Przeciw" 0.99
"722" 722 221 0 0 13 221 "Za" 1
"723" 723 0 218 0 16 218 "Przeciw" 1
"724" 724 219 0 0 15 219 "Za" 1
"725" 725 0 220 1 13 221 "Przeciw" 1
"726" 726 226 0 0 8 226 "Za" 1
"727" 727 224 0 0 10 224 "Za" 1
"728" 728 2 224 0 8 226 "Przeciw" 0.99
"729" 729 222 4 0 8 226 "Za" 0.98
"730" 730 224 0 0 10 224 "Za" 1
"731" 731 0 225 0 9 225 "Przeciw" 1
"732" 732 227 0 0 7 227 "Za" 1
"733" 733 0 226 0 8 226 "Przeciw" 1
"734" 734 1 209 0 24 210 "Przeciw" 1
"735" 735 0 226 0 8 226 "Przeciw" 1
"736" 736 226 0 0 8 226 "Za" 1
"737" 737 0 219 0 15 219 "Przeciw" 1
"738" 738 0 220 0 14 220 "Przeciw" 1
"739" 739 0 227 0 7 227 "Przeciw" 1
"740" 740 0 223 0 11 223 "Przeciw" 1
"741" 741 0 224 0 10 224 "Przeciw" 1
"742" 742 1 222 0 11 223 "Przeciw" 1
"743" 743 0 226 0 8 226 "Przeciw" 1
"744" 744 0 225 0 9 225 "Przeciw" 1
"745" 745 0 226 0 8 226 "Przeciw" 1
"746" 746 0 226 0 8 226 "Przeciw" 1
"747" 747 0 227 0 7 227 "Przeciw" 1
"748" 748 0 225 0 9 225 "Przeciw" 1
"749" 749 0 226 0 8 226 "Przeciw" 1
"750" 750 0 226 0 8 226 "Przeciw" 1
"751" 751 226 0 0 8 226 "Za" 1
"752" 752 227 0 0 7 227 "Za" 1
"753" 753 227 0 0 7 227 "Za" 1
"754" 754 0 227 0 7 227 "Przeciw" 1
"755" 755 229 0 0 5 229 "Za" 1
"756" 756 228 0 0 6 228 "Za" 1
"757" 757 228 0 0 6 228 "Za" 1
"758" 758 227 0 0 7 227 "Za" 1
"759" 759 0 224 0 10 224 "Przeciw" 1
"760" 760 0 224 0 10 224 "Przeciw" 1
"761" 761 0 218 0 16 218 "Przeciw" 1
"762" 762 0 225 0 9 225 "Przeciw" 1
"763" 763 0 222 0 12 222 "Przeciw" 1
"764" 764 0 225 0 9 225 "Przeciw" 1
"765" 765 0 225 0 9 225 "Przeciw" 1
"766" 766 1 226 0 7 227 "Przeciw" 1
"767" 767 0 224 0 10 224 "Przeciw" 1
"768" 768 0 221 0 13 221 "Przeciw" 1
"769" 769 0 228 0 6 228 "Przeciw" 1
"770" 770 0 228 0 6 228 "Przeciw" 1
"771" 771 0 222 0 12 222 "Przeciw" 1
"772" 772 0 227 0 7 227 "Przeciw" 1
"773" 773 0 227 0 7 227 "Przeciw" 1
"774" 774 0 227 0 7 227 "Przeciw" 1
"775" 775 0 228 0 6 228 "Przeciw" 1
"776" 776 0 224 0 10 224 "Przeciw" 1
"777" 777 0 227 0 7 227 "Przeciw" 1
"778" 778 0 227 0 7 227 "Przeciw" 1
"779" 779 0 228 0 6 228 "Przeciw" 1
"780" 780 0 228 0 6 228 "Przeciw" 1
"781" 781 0 228 0 6 228 "Przeciw" 1
"782" 782 0 227 0 7 227 "Przeciw" 1
"783" 783 0 227 0 7 227 "Przeciw" 1
"784" 784 0 228 0 6 228 "Przeciw" 1
"785" 785 0 228 0 6 228 "Przeciw" 1
"786" 786 0 229 0 5 229 "Przeciw" 1
"787" 787 228 0 0 6 228 "Za" 1
"788" 788 226 2 0 6 228 "Za" 0.99
"789" 789 229 0 0 5 229 "Za" 1
"790" 790 228 0 0 6 228 "Za" 1
"791" 791 227 0 0 7 227 "Za" 1
"792" 792 227 0 0 7 227 "Za" 1
"793" 793 213 0 0 21 213 "Za" 1
"794" 794 219 1 0 14 220 "Za" 1
"795" 795 224 0 0 10 224 "Za" 1
"796" 796 225 0 0 9 225 "Za" 1
"797" 797 223 0 0 11 223 "Za" 1
"798" 798 224 0 0 10 224 "Za" 1
"799" 799 1 222 0 11 223 "Przeciw" 1
"800" 800 225 0 0 9 225 "Za" 1
"801" 801 227 0 0 7 227 "Za" 1
"802" 802 226 1 0 7 227 "Za" 1
"803" 803 225 2 0 7 227 "Za" 0.99
"804" 804 227 0 0 7 227 "Za" 1
"805" 805 1 226 0 7 227 "Przeciw" 1
"806" 806 0 227 0 7 227 "Przeciw" 1
"807" 807 0 227 0 7 227 "Przeciw" 1
"808" 808 0 226 0 8 226 "Przeciw" 1
"809" 809 0 227 0 7 227 "Przeciw" 1
"810" 810 0 227 0 7 227 "Przeciw" 1
"811" 811 1 225 0 8 226 "Przeciw" 1
"812" 812 0 225 0 9 225 "Przeciw" 1
"813" 813 0 226 0 8 226 "Przeciw" 1
"814" 814 224 3 0 7 227 "Za" 0.99
"815" 815 3 220 0 11 223 "Przeciw" 0.99
"816" 816 0 227 0 7 227 "Przeciw" 1
"817" 817 0 227 0 7 227 "Przeciw" 1
"818" 818 0 224 0 10 224 "Przeciw" 1
"819" 819 0 227 0 7 227 "Przeciw" 1
"820" 820 2 223 0 9 225 "Przeciw" 0.99
"821" 821 0 227 0 7 227 "Przeciw" 1
"822" 822 2 223 0 9 225 "Przeciw" 0.99
"823" 823 0 225 0 9 225 "Przeciw" 1
"824" 824 1 227 0 6 228 "Przeciw" 1
"825" 825 1 226 0 7 227 "Przeciw" 1
"826" 826 1 226 0 7 227 "Przeciw" 1
"827" 827 227 0 0 7 227 "Za" 1
"828" 828 227 0 0 7 227 "Za" 1
"829" 829 227 1 0 6 228 "Za" 1
"830" 830 227 0 0 7 227 "Za" 1
"831" 831 224 1 0 9 225 "Za" 1
"832" 832 228 0 0 6 228 "Za" 1
"833" 833 0 227 0 7 227 "Przeciw" 1
"834" 834 0 227 0 7 227 "Przeciw" 1
"835" 835 228 0 0 6 228 "Za" 1
"836" 836 215 0 0 19 215 "Za" 1
"837" 837 226 0 0 8 226 "Za" 1
"838" 838 0 224 0 10 224 "Przeciw" 1
"839" 839 225 0 1 8 226 "Za" 1
"840" 840 0 224 1 9 225 "Przeciw" 1
"841" 841 0 228 0 6 228 "Przeciw" 1
"842" 842 227 1 0 6 228 "Za" 1
"843" 843 0 224 0 10 224 "Przeciw" 1
"844" 844 3 222 0 9 225 "Przeciw" 0.99
"845" 845 228 1 0 5 229 "Za" 1
"846" 846 229 0 0 5 229 "Za" 1
"847" 847 0 227 0 7 227 "Przeciw" 1
"848" 848 0 222 0 12 222 "Przeciw" 1
"849" 849 1 226 0 7 227 "Przeciw" 1
"850" 850 0 227 0 7 227 "Przeciw" 1
"851" 851 0 227 0 7 227 "Przeciw" 1
"852" 852 225 1 0 8 226 "Za" 1
"853" 853 0 225 0 9 225 "Przeciw" 1
"854" 854 0 225 0 9 225 "Przeciw" 1
"855" 855 0 227 0 7 227 "Przeciw" 1
"856" 856 227 2 0 5 229 "Za" 0.99
"857" 857 0 229 0 5 229 "Przeciw" 1
"858" 858 0 228 0 6 228 "Przeciw" 1
"859" 859 0 228 0 6 228 "Przeciw" 1
"860" 860 1 227 0 6 228 "Przeciw" 1
"861" 861 0 228 0 6 228 "Przeciw" 1
"862" 862 0 226 0 8 226 "Przeciw" 1
"863" 863 229 0 0 5 229 "Za" 1
"864" 864 228 0 0 6 228 "Za" 1
"865" 865 222 3 0 9 225 "Za" 0.99
"866" 866 0 228 0 6 228 "Przeciw" 1
"867" 867 0 227 0 7 227 "Przeciw" 1
"868" 868 229 0 0 5 229 "Za" 1
"869" 869 0 227 1 6 228 "Przeciw" 1
"870" 870 0 227 0 7 227 "Przeciw" 1
"871" 871 0 229 0 5 229 "Przeciw" 1
"872" 872 0 228 1 5 229 "Przeciw" 1
"873" 873 0 228 1 5 229 "Przeciw" 1
"874" 874 229 0 0 5 229 "Za" 1
"875" 875 0 224 0 10 224 "Przeciw" 1
"876" 876 227 1 0 6 228 "Za" 1
"877" 877 1 227 0 6 228 "Przeciw" 1
"878" 878 2 226 0 6 228 "Przeciw" 0.99
"879" 879 227 1 0 6 228 "Za" 1
"880" 880 227 1 0 6 228 "Za" 1
"881" 881 225 3 0 6 228 "Za" 0.99
"882" 882 0 228 0 6 228 "Przeciw" 1
"883" 883 0 226 0 8 226 "Przeciw" 1
"884" 884 0 224 0 10 224 "Przeciw" 1
"885" 885 208 0 0 26 208 "Za" 1
"886" 886 0 229 0 5 229 "Przeciw" 1
"887" 887 228 0 0 6 228 "Za" 1
"888" 888 227 0 0 7 227 "Za" 1
"889" 889 0 231 0 3 231 "Przeciw" 1
"890" 890 0 231 0 3 231 "Przeciw" 1
"891" 891 228 0 0 6 228 "Za" 1
"892" 892 231 0 0 3 231 "Za" 1
"893" 893 0 225 0 9 225 "Przeciw" 1
"894" 894 0 231 0 3 231 "Przeciw" 1
"895" 895 228 0 0 6 228 "Za" 1
"896" 896 229 0 0 5 229 "Za" 1
"897" 897 231 0 0 3 231 "Za" 1
"898" 898 227 4 0 3 231 "Za" 0.98
"899" 899 0 231 0 3 231 "Przeciw" 1
"900" 900 1 229 0 4 230 "Przeciw" 1
"901" 901 0 231 0 3 231 "Przeciw" 1
"902" 902 231 0 0 3 231 "Za" 1
"903" 903 2 226 0 6 228 "Przeciw" 0.99
"904" 904 229 2 0 3 231 "Za" 0.99
"905" 905 0 225 0 9 225 "Przeciw" 1
"906" 906 0 230 0 4 230 "Przeciw" 1
"907" 907 0 228 0 6 228 "Przeciw" 1
"908" 908 0 228 0 6 228 "Przeciw" 1
"909" 909 0 229 0 5 229 "Przeciw" 1
"910" 910 0 229 0 5 229 "Przeciw" 1
"911" 911 0 230 0 4 230 "Przeciw" 1
"912" 912 0 225 0 9 225 "Przeciw" 1
"913" 913 0 226 0 8 226 "Przeciw" 1
"914" 914 0 226 0 8 226 "Przeciw" 1
"915" 915 0 228 0 6 228 "Przeciw" 1
"916" 916 0 223 0 11 223 "Przeciw" 1
"917" 917 0 229 0 5 229 "Przeciw" 1
"918" 918 0 228 0 6 228 "Przeciw" 1
"919" 919 0 223 0 11 223 "Przeciw" 1
"920" 920 0 223 0 11 223 "Przeciw" 1
"921" 921 0 220 0 14 220 "Przeciw" 1
"922" 922 0 224 0 10 224 "Przeciw" 1
"923" 923 0 230 0 4 230 "Przeciw" 1
"924" 924 0 229 0 5 229 "Przeciw" 1
"925" 925 0 228 0 6 228 "Przeciw" 1
"926" 926 0 228 0 6 228 "Przeciw" 1
"927" 927 0 230 0 4 230 "Przeciw" 1
"928" 928 0 225 0 9 225 "Przeciw" 1
"929" 929 0 227 0 7 227 "Przeciw" 1
"930" 930 0 227 0 7 227 "Przeciw" 1
"931" 931 0 226 0 8 226 "Przeciw" 1
"932" 932 0 229 0 5 229 "Przeciw" 1
"933" 933 1 228 0 5 229 "Przeciw" 1
"934" 934 0 224 0 10 224 "Przeciw" 1
"935" 935 0 219 0 15 219 "Przeciw" 1
"936" 936 0 217 0 17 217 "Przeciw" 1
"937" 937 0 217 0 17 217 "Przeciw" 1
"938" 938 0 202 0 32 202 "Przeciw" 1
"939" 939 0 166 0 68 166 "Przeciw" 1
"940" 940 0 223 0 11 223 "Przeciw" 1
"941" 941 0 225 0 9 225 "Przeciw" 1
"942" 942 0 228 0 6 228 "Przeciw" 1
"943" 943 0 230 0 4 230 "Przeciw" 1
"944" 944 0 230 0 4 230 "Przeciw" 1
"945" 945 0 226 0 8 226 "Przeciw" 1
"946" 946 0 228 0 6 228 "Przeciw" 1
"947" 947 0 229 0 5 229 "Przeciw" 1
"948" 948 0 230 0 4 230 "Przeciw" 1
"949" 949 0 227 1 6 228 "Przeciw" 1
"950" 950 0 232 0 2 232 "Przeciw" 1
"951" 951 0 231 0 3 231 "Przeciw" 1
"952" 952 0 232 0 2 232 "Przeciw" 1
"953" 953 1 231 0 2 232 "Przeciw" 1
"954" 954 0 227 0 7 227 "Przeciw" 1
"955" 955 3 226 0 5 229 "Przeciw" 0.99
"956" 956 230 1 0 3 231 "Za" 1
"957" 957 231 1 0 2 232 "Za" 1
"958" 958 0 230 0 4 230 "Przeciw" 1
"959" 959 0 230 0 4 230 "Przeciw" 1
"960" 960 0 228 0 6 228 "Przeciw" 1
"961" 961 0 225 0 9 225 "Przeciw" 1
"962" 962 1 222 0 11 223 "Przeciw" 1
"963" 963 4 223 0 7 227 "Przeciw" 0.98
"964" 964 229 0 0 5 229 "Za" 1
"965" 965 220 2 0 12 222 "Za" 0.99
"966" 966 230 1 0 3 231 "Za" 1
"967" 967 0 229 0 5 229 "Przeciw" 1
"968" 968 0 232 0 2 232 "Przeciw" 1
"969" 969 226 0 0 8 226 "Za" 1
"970" 970 228 0 1 5 229 "Za" 1
"971" 971 231 0 1 2 232 "Za" 1
"972" 972 0 225 0 9 225 "Przeciw" 1
"973" 973 0 224 0 10 224 "Przeciw" 1
"974" 974 0 230 0 4 230 "Przeciw" 1
"975" 975 232 0 0 2 232 "Za" 1
"976" 976 2 228 0 4 230 "Przeciw" 0.99
"977" 977 226 4 0 4 230 "Za" 0.98
"978" 978 1 228 0 5 229 "Przeciw" 1
"979" 979 229 2 0 3 231 "Za" 0.99
"980" 980 0 231 0 3 231 "Przeciw" 1
"981" 981 0 232 0 2 232 "Przeciw" 1
"982" 982 0 232 0 2 232 "Przeciw" 1
"983" 983 0 231 0 3 231 "Przeciw" 1
"984" 984 0 232 0 2 232 "Przeciw" 1
"985" 985 0 227 0 7 227 "Przeciw" 1
"986" 986 229 2 0 3 231 "Za" 0.99
"987" 987 3 227 0 4 230 "Przeciw" 0.99
"988" 988 228 2 0 4 230 "Za" 0.99
"989" 989 227 4 0 3 231 "Za" 0.98
"990" 990 0 232 0 2 232 "Przeciw" 1
"991" 991 0 232 0 2 232 "Przeciw" 1
"992" 992 0 232 0 2 232 "Przeciw" 1
"993" 993 0 228 0 6 228 "Przeciw" 1
"994" 994 0 231 0 3 231 "Przeciw" 1
"995" 995 0 232 0 2 232 "Przeciw" 1
"996" 996 0 231 0 3 231 "Przeciw" 1
"997" 997 1 230 0 3 231 "Przeciw" 1
"998" 998 0 232 0 2 232 "Przeciw" 1
"999" 999 0 231 0 3 231 "Przeciw" 1
"1000" 1000 0 231 0 3 231 "Przeciw" 1
"1001" 1001 0 232 0 2 232 "Przeciw" 1
"1002" 1002 231 1 0 2 232 "Za" 1
"1003" 1003 231 1 0 2 232 "Za" 1
"1004" 1004 224 6 0 4 230 "Za" 0.97
"1005" 1005 0 230 0 4 230 "Przeciw" 1
"1006" 1006 0 230 0 4 230 "Przeciw" 1
"1007" 1007 0 232 0 2 232 "Przeciw" 1
"1008" 1008 0 232 0 2 232 "Przeciw" 1
"1009" 1009 0 232 0 2 232 "Przeciw" 1
"1010" 1010 0 228 0 6 228 "Przeciw" 1
"1011" 1011 0 230 0 4 230 "Przeciw" 1
"1012" 1012 0 227 0 7 227 "Przeciw" 1
"1013" 1013 228 1 0 5 229 "Za" 1
"1014" 1014 0 231 0 3 231 "Przeciw" 1
"1015" 1015 0 231 0 3 231 "Przeciw" 1
"1016" 1016 0 231 0 3 231 "Przeciw" 1
"1017" 1017 228 3 0 3 231 "Za" 0.99
"1018" 1018 0 232 0 2 232 "Przeciw" 1
"1019" 1019 0 230 0 4 230 "Przeciw" 1
"1020" 1020 232 0 0 2 232 "Za" 1
"1021" 1021 0 231 0 3 231 "Przeciw" 1
"1022" 1022 2 228 0 4 230 "Przeciw" 0.99
"1023" 1023 1 226 0 7 227 "Przeciw" 1
"1024" 1024 0 231 0 3 231 "Przeciw" 1
"1025" 1025 0 230 0 4 230 "Przeciw" 1
"1026" 1026 0 230 0 4 230 "Przeciw" 1
"1027" 1027 0 226 0 8 226 "Przeciw" 1
"1028" 1028 224 0 0 10 224 "Za" 1
"1029" 1029 0 221 0 13 221 "Przeciw" 1
"1030" 1030 223 0 0 11 223 "Za" 1
"1031" 1031 226 0 0 8 226 "Za" 1
"1032" 1032 0 226 0 8 226 "Przeciw" 1
"1033" 1033 0 225 0 9 225 "Przeciw" 1
"1034" 1034 0 224 0 10 224 "Przeciw" 1
"1035" 1035 0 222 0 12 222 "Przeciw" 1
"1036" 1036 0 225 0 9 225 "Przeciw" 1
"1037" 1037 0 213 0 21 213 "Przeciw" 1
"1038" 1038 215 5 0 14 220 "Za" 0.98
"1039" 1039 228 2 0 4 230 "Za" 0.99
"1040" 1040 208 20 1 5 229 "Za" 0.91
"1041" 1041 0 229 0 5 229 "Przeciw" 1
"1042" 1042 226 5 0 3 231 "Za" 0.98
"1043" 1043 0 231 0 3 231 "Przeciw" 1
"1044" 1044 0 230 0 4 230 "Przeciw" 1
"1045" 1045 0 229 0 5 229 "Przeciw" 1
"1046" 1046 0 228 0 6 228 "Przeciw" 1
"1047" 1047 0 224 0 10 224 "Przeciw" 1
"1048" 1048 0 230 0 4 230 "Przeciw" 1
"1049" 1049 3 224 0 7 227 "Przeciw" 0.99
"1050" 1050 0 228 0 6 228 "Przeciw" 1
"1051" 1051 0 231 0 3 231 "Przeciw" 1
"1052" 1052 0 231 0 3 231 "Przeciw" 1
"1053" 1053 0 230 0 4 230 "Przeciw" 1
"1054" 1054 0 226 0 8 226 "Przeciw" 1
"1055" 1055 229 2 0 3 231 "Za" 0.99
"1056" 1056 0 229 0 5 229 "Przeciw" 1
"1057" 1057 0 229 0 5 229 "Przeciw" 1
"1058" 1058 0 229 0 5 229 "Przeciw" 1
"1059" 1059 0 231 0 3 231 "Przeciw" 1
"1060" 1060 0 230 0 4 230 "Przeciw" 1
"1061" 1061 0 231 0 3 231 "Przeciw" 1
"1062" 1062 0 230 0 4 230 "Przeciw" 1
"1063" 1063 0 224 0 10 224 "Przeciw" 1
"1064" 1064 0 228 0 6 228 "Przeciw" 1
"1065" 1065 2 225 0 7 227 "Przeciw" 0.99
"1066" 1066 0 227 0 7 227 "Przeciw" 1
"1067" 1067 5 223 0 6 228 "Przeciw" 0.98
"1068" 1068 229 0 0 5 229 "Za" 1
"1069" 1069 226 0 2 6 228 "Za" 0.99
"1070" 1070 223 2 2 7 227 "Za" 0.98
"1071" 1071 227 2 0 5 229 "Za" 0.99
"1072" 1072 226 0 0 8 226 "Za" 1
"1073" 1073 226 3 0 5 229 "Za" 0.99
"1074" 1074 1 229 0 4 230 "Przeciw" 1
"1075" 1075 231 0 0 3 231 "Za" 1
"1076" 1076 0 226 0 8 226 "Przeciw" 1
"1077" 1077 0 227 0 7 227 "Przeciw" 1
"1078" 1078 4 220 1 9 225 "Przeciw" 0.98
"1079" 1079 0 229 0 5 229 "Przeciw" 1
"1080" 1080 0 227 0 7 227 "Przeciw" 1
"1081" 1081 0 227 0 7 227 "Przeciw" 1
"1082" 1082 0 230 0 4 230 "Przeciw" 1
"1083" 1083 0 225 0 9 225 "Przeciw" 1
"1084" 1084 227 1 0 6 228 "Za" 1
"1085" 1085 227 0 0 7 227 "Za" 1
"1086" 1086 0 228 0 6 228 "Przeciw" 1
"1087" 1087 228 0 0 6 228 "Za" 1
"1088" 1088 225 0 0 9 225 "Za" 1
"1089" 1089 222 0 0 12 222 "Za" 1
"1090" 1090 0 227 0 7 227 "Przeciw" 1
"1091" 1091 0 229 0 5 229 "Przeciw" 1
